Data as of,Start Week,End Week,State,Condition Group,Condition,ICD10_codes,Age Group,Number of COVID-19 Deaths,Flag
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory failure,J96,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory failure,J96,All ages,894,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,75-84,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,85+,10,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Respiratory arrest,R09.2,All ages,29,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,15,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,27,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,43,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,32,
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All ages,127,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,12,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,46,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,113,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,199,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,274,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,85+,322,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Hypertensive diseases,I10-I15,All ages,972,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,11,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,40,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,104,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,137,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,85+,172,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Ischemic heart disease,I20-I25,All ages,467,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,45-54,12,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,55-64,34,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,65-74,42,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,75-84,26,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,85+,25,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrest,I46,All ages,143,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,40,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,63,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,115,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,136,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All ages,367,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,55-64,38,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,65-74,55,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,75-84,77,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,85+,110,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Heart failure,I50,All ages,292,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,12,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,36,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,77,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,110,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,94,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Cerebrovascular diseases,I60-I69,All ages,330,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,16,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,58,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,79,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,106,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,130,
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All ages,404,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,35-44,12,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,45-54,25,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,55-64,76,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,65-74,104,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,75-84,95,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,85+,85,
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Sepsis,Sepsis,A40-A41,All ages,403,
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,25,
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,58,
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,71,
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,64,
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Malignant neoplasms,Malignant neoplasms,C00-C97,All ages,226,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,35-44,14,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,45-54,54,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,55-64,104,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,65-74,183,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,75-84,196,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,85+,152,
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Diabetes,Diabetes,E10-E14,All ages,710,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,25-34,12,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,35-44,19,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,45-54,31,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,55-64,33,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,65-74,36,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,75-84,18,
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,85+,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Obesity,Obesity,E65-E68,All ages,152,
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,55-64,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,65-74,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,75-84,32,
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,85+,51,
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Alzheimer disease,Alzheimer disease,G30,All ages,88,
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",55-64,13,
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",65-74,76,
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",75-84,235,
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",85+,497,
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Vascular and unspecified dementia,Vascular and unspecified dementia,"F01, F03",All ages,822,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,35-44,12,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,45-54,37,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,55-64,94,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,65-74,120,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,75-84,148,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,85+,98,
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,Not stated,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,Renal failure,Renal failure,N17-N19,All ages,517,
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",0-24,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",25-34,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",35-44,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",45-54,,Counts less than 10 suppressed.
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",55-64,14,
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",65-74,31,
08/23/2020,02/01/2020,08/22/2020,MD,"Intentional and unintentional injury, poisoning and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03",75-84,42,
